date,type,code,industry,roc,ey,days,entry_date,entry_price,exit_date,final_close,max_high,max_ret_pct,final_ret_pct,bars_held
20260430,ROC_Top20,002668,家用电器,764.4,28.4,60,20260430,9.55,20260729,10.59,11.36,18.95,10.89,60
20260430,ROC_Top20,301598,专用机械,717.6,4.1,60,20260430,63.75,20260729,46.33,70.69,10.89,-27.33,60
20260430,ROC_Top20,301551,影视音像,672.5,2.3,60,20260430,27.42,20260729,20.64,29.06,5.98,-24.73,60
20260430,ROC_Top20,001965,路桥,578.5,6.4,60,20260430,9.4,20260729,10.56,10.65,13.3,12.34,60
20260430,ROC_Top20,002555,互联网,534.9,6.8,60,20260430,21.43,20260729,19.18,22.71,5.97,-10.5,60
20260430,ROC_Top20,603195,家用电器,503.3,6.2,60,20260430,44.85,20260729,41.28,45.29,0.98,-7.96,60
20260430,ROC_Top20,300300,软件服务,418.3,1.9,60,20260430,12.55,20260729,7.2,14.14,12.67,-42.63,60
20260430,ROC_Top20,600777,石油开采,84826.9,4.2,90,20260430,6.01,20260903,4.05,6.08,1.16,-32.61,85
20260430,ROC_Top20,000752,啤酒,5232.4,17.3,90,20260430,10.0,20260903,8.43,10.02,0.2,-15.7,86
20260430,ROC_Top20,603173,机械基件,5139.7,10.0,90,20260430,38.9,20260903,30.56,40.2,3.34,-21.44,86
20260430,ROC_Top20,603000,互联网,3924.1,1.3,90,20260430,18.98,20260903,16.56,20.55,8.27,-12.75,86
20260430,ROC_Top20,603551,家居用品,3825.8,8.9,90,20260430,12.2,20260903,9.52,12.43,1.89,-21.97,86
20260430,ROC_Top20,603766,摩托车,2735.9,7.9,90,20260430,15.36,20260903,14.56,15.7,2.21,-5.21,86
20260430,ROC_Top20,002209,轻工机械,1585.1,5.7,90,20260430,15.06,20260903,13.82,15.06,0.0,-8.23,86
20260430,ROC_Top20,601789,建筑工程,1568.4,4.3,90,20260430,5.89,20260903,4.34,6.5,10.36,-26.32,86
20260430,ROC_Top20,603288,食品,1538.1,3.9,90,20260430,38.64,20260903,34.12,39.06,1.09,-11.7,86
20260430,ROC_Top20,600573,啤酒,1335.7,2.5,90,20260430,13.74,20260903,9.97,14.5,5.53,-27.44,86
20260430,ROC_Top20,601107,路桥,1313.8,4.6,90,20260430,6.13,20260903,5.84,6.5,6.04,-4.73,86
20260430,ROC_Top20,600826,文教休闲,1139.8,8.8,90,20260430,9.57,20260903,7.62,10.48,9.51,-20.38,86
20260430,ROC_Top20,000656,全国地产,850.1,231.6,90,20260430,1.4,20260903,1.24,1.53,9.29,-11.43,85
20260430,ROC_Top20,002668,家用电器,764.4,28.4,90,20260430,9.55,20260903,9.37,11.36,18.95,-1.88,86
20260430,ROC_Top20,301598,专用机械,717.6,4.1,90,20260430,63.75,20260903,51.9,70.69,10.89,-18.59,86
20260430,ROC_Top20,301551,影视音像,672.5,2.3,90,20260430,27.42,20260903,21.48,29.06,5.98,-21.66,86
20260430,ROC_Top20,001965,路桥,578.5,6.4,90,20260430,9.4,20260903,9.86,10.71,13.94,4.89,86
20260430,ROC_Top20,002555,互联网,534.9,6.8,90,20260430,21.43,20260903,18.3,22.71,5.97,-14.61,86
20260430,ROC_Top20,603195,家用电器,503.3,6.2,90,20260430,44.85,20260903,38.57,45.29,0.98,-14.0,86
20260430,ROC_Top20,300300,软件服务,418.3,1.9,90,20260430,12.55,20260903,7.87,14.14,12.67,-37.29,86
20260430,ROC_Top20,600777,石油开采,84826.9,4.2,120,20260430,6.01,20260903,4.05,6.08,1.16,-32.61,85
20260430,ROC_Top20,000752,啤酒,5232.4,17.3,120,20260430,10.0,20260903,8.43,10.02,0.2,-15.7,86
20260430,ROC_Top20,603173,机械基件,5139.7,10.0,120,20260430,38.9,20260903,30.56,40.2,3.34,-21.44,86
20260430,ROC_Top20,603000,互联网,3924.1,1.3,120,20260430,18.98,20260903,16.56,20.55,8.27,-12.75,86
20260430,ROC_Top20,603551,家居用品,3825.8,8.9,120,20260430,12.2,20260903,9.52,12.43,1.89,-21.97,86
20260430,ROC_Top20,603766,摩托车,2735.9,7.9,120,20260430,15.36,20260903,14.56,15.7,2.21,-5.21,86
20260430,ROC_Top20,002209,轻工机械,1585.1,5.7,120,20260430,15.06,20260903,13.82,15.06,0.0,-8.23,86
20260430,ROC_Top20,601789,建筑工程,1568.4,4.3,120,20260430,5.89,20260903,4.34,6.5,10.36,-26.32,86
20260430,ROC_Top20,603288,食品,1538.1,3.9,120,20260430,38.64,20260903,34.12,39.06,1.09,-11.7,86
20260430,ROC_Top20,600573,啤酒,1335.7,2.5,120,20260430,13.74,20260903,9.97,14.5,5.53,-27.44,86
20260430,ROC_Top20,601107,路桥,1313.8,4.6,120,20260430,6.13,20260903,5.84,6.5,6.04,-4.73,86
20260430,ROC_Top20,600826,文教休闲,1139.8,8.8,120,20260430,9.57,20260903,7.62,10.48,9.51,-20.38,86
20260430,ROC_Top20,000656,全国地产,850.1,231.6,120,20260430,1.4,20260903,1.24,1.53,9.29,-11.43,85
20260430,ROC_Top20,002668,家用电器,764.4,28.4,120,20260430,9.55,20260903,9.37,11.36,18.95,-1.88,86
20260430,ROC_Top20,301598,专用机械,717.6,4.1,120,20260430,63.75,20260903,51.9,70.69,10.89,-18.59,86
20260430,ROC_Top20,301551,影视音像,672.5,2.3,120,20260430,27.42,20260903,21.48,29.06,5.98,-21.66,86
20260430,ROC_Top20,001965,路桥,578.5,6.4,120,20260430,9.4,20260903,9.86,10.71,13.94,4.89,86
20260430,ROC_Top20,002555,互联网,534.9,6.8,120,20260430,21.43,20260903,18.3,22.71,5.97,-14.61,86
20260430,ROC_Top20,603195,家用电器,503.3,6.2,120,20260430,44.85,20260903,38.57,45.29,0.98,-14.0,86
20260430,ROC_Top20,300300,软件服务,418.3,1.9,120,20260430,12.55,20260903,7.87,14.14,12.67,-37.29,86
20260430,Magic_Top20,002309,电气设备,0.0,0.0,60,20260430,4.29,20260729,3.28,5.34,24.48,-23.54,60
20260430,Magic_Top20,300331,元器件,0.0,0.0,60,20260430,53.01,20260729,38.91,75.9,43.18,-26.6,60
20260430,Magic_Top20,600790,商品城,0.0,0.0,60,20260430,4.2,20260729,3.23,5.02,19.52,-23.1,60
20260430,Magic_Top20,300834,化工原料,0.1,0.0,60,20260430,37.05,20260729,37.5,53.53,44.48,1.21,60
20260430,Magic_Top20,301068,环境保护,0.1,0.0,60,20260430,34.95,20260729,25.05,36.56,4.61,-28.33,60
20260430,Magic_Top20,301263,医药商业,0.2,0.0,60,20260430,28.85,20260729,19.89,29.3,1.56,-31.06,60
20260430,Magic_Top20,000816,农用机械,0.2,0.1,60,20260430,3.23,20260729,2.57,3.23,0.0,-20.43,60
20260430,Magic_Top20,000818,化工原料,0.2,0.1,60,20260430,15.32,20260729,12.47,19.64,28.2,-18.6,60
20260430,Magic_Top20,000519,专用机械,0.3,0.1,60,20260430,17.74,20260729,14.03,22.83,28.69,-20.91,60
20260430,Magic_Top20,300865,专用机械,0.3,0.1,60,20260430,30.44,20260729,21.25,33.5,10.05,-30.19,60
20260430,Magic_Top20,001217,化工原料,0.3,0.2,60,20260430,12.02,20260729,9.76,12.13,0.92,-18.8,60
20260430,Magic_Top20,003001,建筑工程,0.4,0.1,60,20260430,17.05,20260729,19.43,23.75,39.3,13.96,60
20260430,Magic_Top20,000558,旅游景点,0.5,0.1,60,20260430,4.25,20260729,3.33,4.29,0.94,-21.65,60
20260430,Magic_Top20,000797,全国地产,0.3,0.3,60,20260430,2.9,20260729,2.33,2.92,0.69,-19.66,60
20260430,Magic_Top20,002491,通信设备,0.5,0.1,60,20260430,15.8,20260729,14.83,39.71,151.33,-6.14,60
20260430,Magic_Top20,300901,服饰,0.5,0.1,60,20260430,16.01,20260729,14.7,19.88,24.17,-8.18,60
20260430,Magic_Top20,002531,电气设备,0.4,0.2,60,20260430,12.02,20260729,6.45,12.84,6.82,-46.34,60
20260430,Magic_Top20,300879,农用机械,0.4,0.2,60,20260430,24.24,20260729,15.7,25.1,3.55,-35.23,60
20260430,Magic_Top20,002268,IT设备,0.6,0.1,60,20260430,15.68,20260729,14.2,16.57,5.68,-9.44,60
20260430,Magic_Top20,002515,食品,0.6,0.1,60,20260430,6.52,20260729,7.06,11.67,78.99,8.28,60
20260430,Magic_Top20,002309,电气设备,0.0,0.0,90,20260430,4.29,20260903,3.01,5.34,24.48,-29.84,86
20260430,Magic_Top20,300331,元器件,0.0,0.0,90,20260430,53.01,20260903,49.57,75.9,43.18,-6.49,86
20260430,Magic_Top20,600790,商品城,0.0,0.0,90,20260430,4.2,20260903,3.37,5.02,19.52,-19.76,86
20260430,Magic_Top20,300834,化工原料,0.1,0.0,90,20260430,37.05,20260903,42.26,53.53,44.48,14.06,86
20260430,Magic_Top20,301068,环境保护,0.1,0.0,90,20260430,34.95,20260903,27.52,36.56,4.61,-21.26,86
20260430,Magic_Top20,301263,医药商业,0.2,0.0,90,20260430,28.85,20260903,18.82,29.3,1.56,-34.77,86
20260430,Magic_Top20,000816,农用机械,0.2,0.1,90,20260430,3.23,20260903,2.9,3.23,0.0,-10.22,86
20260430,Magic_Top20,000818,化工原料,0.2,0.1,90,20260430,15.32,20260903,12.46,19.64,28.2,-18.67,86
20260430,Magic_Top20,000519,专用机械,0.3,0.1,90,20260430,17.74,20260903,15.3,22.83,28.69,-13.75,86
20260430,Magic_Top20,300865,专用机械,0.3,0.1,90,20260430,30.44,20260903,33.8,34.58,13.6,11.04,86
20260430,Magic_Top20,001217,化工原料,0.3,0.2,90,20260430,12.02,20260903,10.4,12.13,0.92,-13.48,86
20260430,Magic_Top20,003001,建筑工程,0.4,0.1,90,20260430,17.05,20260903,16.27,23.75,39.3,-4.57,86
20260430,Magic_Top20,000558,旅游景点,0.5,0.1,90,20260430,4.25,20260903,3.83,4.29,0.94,-9.88,86
20260430,Magic_Top20,000797,全国地产,0.3,0.3,90,20260430,2.9,20260903,2.52,2.92,0.69,-13.1,86
20260430,Magic_Top20,002491,通信设备,0.5,0.1,90,20260430,15.8,20260903,21.06,39.71,151.33,33.29,86
20260430,Magic_Top20,300901,服饰,0.5,0.1,90,20260430,16.01,20260903,19.72,20.9,30.54,23.17,86
20260430,Magic_Top20,002531,电气设备,0.4,0.2,90,20260430,12.02,20260903,6.17,12.84,6.82,-48.67,86
20260430,Magic_Top20,300879,农用机械,0.4,0.2,90,20260430,24.24,20260903,17.15,25.1,3.55,-29.25,86
20260430,Magic_Top20,002268,IT设备,0.6,0.1,90,20260430,15.68,20260903,13.98,16.57,5.68,-10.84,86
20260430,Magic_Top20,002515,食品,0.6,0.1,90,20260430,6.52,20260903,7.64,11.67,78.99,17.18,86
20260430,Magic_Top20,002309,电气设备,0.0,0.0,120,20260430,4.29,20260903,3.01,5.34,24.48,-29.84,86
20260430,Magic_Top20,300331,元器件,0.0,0.0,120,20260430,53.01,20260903,49.57,75.9,43.18,-6.49,86
20260430,Magic_Top20,600790,商品城,0.0,0.0,120,20260430,4.2,20260903,3.37,5.02,19.52,-19.76,86
20260430,Magic_Top20,300834,化工原料,0.1,0.0,120,20260430,37.05,20260903,42.26,53.53,44.48,14.06,86
20260430,Magic_Top20,301068,环境保护,0.1,0.0,120,20260430,34.95,20260903,27.52,36.56,4.61,-21.26,86
20260430,Magic_Top20,301263,医药商业,0.2,0.0,120,20260430,28.85,20260903,18.82,29.3,1.56,-34.77,86
20260430,Magic_Top20,000816,农用机械,0.2,0.1,120,20260430,3.23,20260903,2.9,3.23,0.0,-10.22,86
20260430,Magic_Top20,000818,化工原料,0.2,0.1,120,20260430,15.32,20260903,12.46,19.64,28.2,-18.67,86
20260430,Magic_Top20,000519,专用机械,0.3,0.1,120,20260430,17.74,20260903,15.3,22.83,28.69,-13.75,86
20260430,Magic_Top20,300865,专用机械,0.3,0.1,120,20260430,30.44,20260903,33.8,34.58,13.6,11.04,86
20260430,Magic_Top20,001217,化工原料,0.3,0.2,120,20260430,12.02,20260903,10.4,12.13,0.92,-13.48,86
20260430,Magic_Top20,003001,建筑工程,0.4,0.1,120,20260430,17.05,20260903,16.27,23.75,39.3,-4.57,86
20260430,Magic_Top20,000558,旅游景点,0.5,0.1,120,20260430,4.25,20260903,3.83,4.29,0.94,-9.88,86
20260430,Magic_Top20,000797,全国地产,0.3,0.3,120,20260430,2.9,20260903,2.52,2.92,0.69,-13.1,86
20260430,Magic_Top20,002491,通信设备,0.5,0.1,120,20260430,15.8,20260903,21.06,39.71,151.33,33.29,86
20260430,Magic_Top20,300901,服饰,0.5,0.1,120,20260430,16.01,20260903,19.72,20.9,30.54,23.17,86
20260430,Magic_Top20,002531,电气设备,0.4,0.2,120,20260430,12.02,20260903,6.17,12.84,6.82,-48.67,86
20260430,Magic_Top20,300879,农用机械,0.4,0.2,120,20260430,24.24,20260903,17.15,25.1,3.55,-29.25,86
20260430,Magic_Top20,002268,IT设备,0.6,0.1,120,20260430,15.68,20260903,13.98,16.57,5.68,-10.84,86
20260430,Magic_Top20,002515,食品,0.6,0.1,120,20260430,6.52,20260903,7.64,11.67,78.99,17.18,86
